Date,BA,BK,BN,BS,DK,GB,HC,JK,LB,LM,LR,LS,MK,PK,TC,TR,WB,MB,MD,TP,Gulf_1,Ocean_1
2002-07-31,31.768,25.011,25.269,19.592,19.793,11.113,3.87,34.197,8.441,8.846,35.837,3.215,30.686,36.284,1.382,0.588,28.41,18.412,18.021,25.691,34.25,36.31
2002-08-01,31.287,23.369,26.176,21.968,18.595,11.086,2.987,33.445,8.987,10.222,36.117,3.654,31.584,35.728,3.594,0.58,28.657,18.475,22.219,23.545,34.22,36.31
2002-08-02,31.614,24.046,26.804,22.456,17.485,11.805,1.554,33.295,8.957,10.899,36.634,3.769,32.377,35.997,8.969,0.582,29.132,20.29,21.474,23.782,34.58,36.3
2002-08-03,31.853,25.119,27.417,23.862,15.95,13.002,0.738,33.552,8.613,10.794,37.058,3.829,32.182,36.81,11.012,0.585,29.518,20.048,20.662,24.03,34.9,36.29
2002-08-04,31.145,25.753,27.265,22.9,15.874,12.183,0.512,33.968,9.611,9.959,37.015,3.727,32.734,36.637,4.136,0.592,29.452,19.35,19.853,24.644,35.09,36.29
2002-08-05,30.967,25.968,27.025,24.482,17.022,11.59,0.354,34.274,10.137,9.834,36.792,3.309,32.866,36.569,2.224,0.586,29.212,18.903,20.09,24.631,35.13,36.28
2002-08-06,31.154,26.595,26.635,25.527,17.08,10.944,0.705,34.249,10.002,10.645,36.81,3.677,32.812,36.727,2.487,0.582,29.205,19.665,23.507,24.198,35.15,36.27
2002-08-07,31.031,28.352,26.572,25.217,15.399,11.439,0.316,34.185,10.219,11.741,36.696,3.683,33.1,36.937,5.392,0.585,29.07,20.029,22.687,24.008,35.23,36.26
2002-08-08,30.403,29.188,26.777,23.92,15.856,11.872,0.437,34.449,10.649,13.291,36.699,4.151,32.942,37.114,6.029,0.572,29.048,19.107,22.955,23.766,35.3,36.26
2002-08-09,30.442,29.801,26.914,23.539,16.77,14.191,0.327,34.547,10.595,11.253,36.578,4.123,32.771,37.189,2.422,0.55,28.908,19.14,23.397,23.9,35.27,36.25
2002-08-10,30.43,30.089,26.894,22.598,17.305,19.157,1.331,34.968,9.619,11.39,36.019,3.848,32.719,37.018,2.166,0.547,28.343,19.274,22.775,24.305,35.18,36.24
2002-08-11,30.907,30.352,25.423,24.239,17.921,20.703,10.837,35.011,8.799,12.264,35.948,3.832,33.101,36.724,2.53,0.533,28.25,19.638,24.606,24.276,35.2,36.23
2002-08-12,30.768,29.496,25.114,23.783,17.959,21.825,7.196,34.894,7.152,13.77,35.951,4.619,33.137,36.084,5.113,0.542,28.229,18.753,27.231,24.038,35.02,36.23
2002-08-13,30.022,27.78,26.311,23.264,18.065,22.733,2.497,35.161,9.27,12.782,35.901,4.025,33.35,35.318,2.315,0.547,28.156,19.012,25.684,24.013,34.93,36.22
2002-08-14,29.856,36.77645,26.371,22.582,18.594,22.51,3.343,35.574,10.816,12.417,35.873,4.355,33.654,35.343,1.764,0.569,28.105,18.917,23.876,23.997,35.11,36.21
2002-08-15,29.72,37.3653,26.74,22.187,18.427,22.882,1.541,36.334,9.644,11.179,35.599,3.797,33.674,35.349,1.786,0.584,27.816,19.392,21.858,24.028,35.24,36.2
2002-08-16,29.636,37.5823,26.184,19.596,18.363,21.817,0.967,35.611,8.163,8.007,35.26,3.919,33.661,35.121,1.697,0.584,27.465,19.567,20.693,23.929,34.91,36.2
2002-08-17,30.199,35.42695,24.503,22.246,18.919,20.969,1.158,33.969,7.505,9.352,35.589,4.187,33.198,35.775,1.728,0.563,27.758,19.375,19.553,24.038,34.63,36.19
2002-08-18,30.722,37.80285,24.144,21.855,20.38,20.33,1.498,33.027,7.105,10.001,35.42,5.321,31.629,35.864,1.757,0.561,27.571,18.192,17.483,24.164,33.98,36.18
2002-08-19,30.674,37.4123,23.815,20.283,20.907,19.684,1.533,33.255,7.172,10.358,35.682,5.615,31.235,35.701,1.785,0.575,27.799,17.993,16.523,24.197,33.97,36.18
2002-08-20,30.559,35.588,23.839,20.833,21.133,18.929,1.429,33.934,7.123,8.989,35.864,4.727,31.101,35.799,1.949,0.594,27.95,18.113,16.047,24.217,34.17,36.17
2002-08-21,30.197,35.971,24.16,21.887,20.256,18.207,1.358,34.436,6.895,9.379,36.086,4.469,30.773,35.534,1.849,0.629,28.14,18.439,16.139,24.312,34.21,36.16
2002-08-22,30.359,36.30095,24.375,21.578,19.746,17.493,0.929,34.467,6.772,8.683,36.241,4.817,30.772,35.423,1.842,0.649,28.265,17.722,16.832,24.353,34.23,36.15
2002-08-23,30.482,36.1365,23.478,21.974,21.48,16.916,2.336,34.164,8.008,9.184,36.417,4.844,31.056,35.26,1.806,0.655,28.411,17.45,21.028,24.216,34.22,36.15
2002-08-24,30.184,36.3349,23.556,22.338,21.734,15.592,1.532,34.001,7.878,9.206,36.538,4.678,31.524,35.315,3.317,0.592,28.503,18.315,21.876,24.345,34.34,36.14
2002-08-25,30.4,35.74855,24.475,22.958,21.978,16.125,1.548,34.16,7.389,9.43,36.386,4.753,32.143,35.478,7.996,0.547,28.332,19.786,21.961,23.906,34.54,36.13
2002-08-26,31.088,37.4023,26.045,22.282,20.425,14.152,0.883,34.424,6.355,8.327,36.395,5.049,32.596,35.707,13.646,0.506,28.317,19.891,19.835,24.348,34.78,36.12
2002-08-27,31.218,36.51915,25.633,24.002,20.619,13.637,0.594,34.897,6.377,7.554,36.779,5.358,32.733,35.935,14.685,0.49,28.663,19.389,20.629,24.771,35.09,36.12
2002-08-28,31.006,37.4851,25.382,24.629,20.517,14.099,0.728,35.297,7.213,8.267,37.167,5.553,32.413,36.374,12.527,0.484,29.012,19.136,20.934,24.941,35.31,36.11
2002-08-29,30.633,35.90885,25.415,23.316,20.498,14.391,0.559,35.429,7.368,9.55,37.288,4.987,32.236,36.077,5.517,0.491,29.105,18.728,20.684,25.111,35.26,36.1
2002-08-30,30.563,37.46745,25.99,23.629,19.923,14.326,0.963,35.821,7.791,9.571,37.341,3.927,32.234,36.256,4.337,0.49,29.131,19.23,20.591,25.085,35.41,36.09
2002-08-31,30.717,36.741,26.204,22.896,20.129,13.448,0.721,36.052,8.514,9.587,37.344,5.386,32.468,36.42,3.591,0.488,29.11,19.586,20.699,25.007,35.57,36.09
2002-09-01,30.998,36.52235,26.659,22.426,20.792,13.69,0.698,36.074,9.134,9.325,37.111,6.069,32.756,36.3,3.723,0.491,28.861,19.796,21.372,25.033,35.56,36.08
2002-09-02,31.798,36.67835,27.159,23.863,20.17,13.949,1.178,36.21,8.807,8.772,37.124,5.34,32.588,36.355,5.154,0.475,28.848,20.436,21.417,24.982,35.57,36.07
2002-09-03,33.146,36.7734,27.625,24.008,20.063,17.396,4.001,36.219,10.498,9.019,37.655,6.169,32.128,36.826,10.346,0.454,29.336,20.321,21.658,25.033,35.71,36.06
2002-09-04,32.441,36.79215,27.73,23.038,20.617,20.513,5.168,36.161,11.377,8.968,37.982,6.402,31.889,36.789,12.719,0.41,29.627,20.62,22.03,24.985,35.71,36.05
2002-09-05,31.955,35.62335,27.935,23.099,20.569,20.53,2.241,35.843,11.31,8.457,38.259,6.874,31.527,36.683,12.894,0.401,29.869,20.352,21.377,25.06,35.58,36.04
2002-09-06,30.982,35.83805,27.704,23.275,19.952,19.598,0.969,35.568,13.769,8.498,38.162,6.109,31.247,36.105,6.236,0.37,29.752,19.514,21.191,25.26,35.27,36.03
2002-09-07,30.988,35.31495,28.068,22.413,19.99,19.413,0.302,35.125,14.621,7.995,37.979,5.193,31.219,36.022,4.3,0.358,29.55,19.671,21.381,25.213,35.09,36.02
2002-09-08,30.756,35.16,28.066,22.257,20.071,18.764,0.213,34.814,12.947,8.46,37.521,5.029,31.07,36.17,3.539,0.339,29.085,19.776,21.494,25.188,34.89,36.01
2002-09-09,30.502,37.8642,28.098,21.205,20.663,19.55,0.227,36.251,10.512,8.641,37.317,4.456,31.251,36.402,3.426,0.322,28.864,20.116,21.061,25.078,35.31,36
2002-09-10,31.049,35.96665,27.776,21.939,19.829,19.459,3.317,35.846,9.305,8.603,38.509,5.715,31.172,36.126,12.297,0.32,29.987,20.453,20.571,24.418,35.41,35.98
2002-09-11,30.395,35.3597,27.382,21.423,19.689,18.478,0.816,35.309,9.689,8.468,38.381,5.697,31.335,36.08,6.536,0.324,29.84,19.354,21.116,24.309,35.28,35.97
2002-09-12,29.922,36.11525,27.089,19.813,18.9,16.684,0.17,35.719,10.569,7.765,37.549,4.623,30.742,35.485,3.134,0.334,29.014,19.04,19.828,24.674,34.87,35.95
2002-09-13,29.75,35.4938,27.324,19.082,18.111,15.735,6.2859,36.139,10.043,7.552,37.406,2.345,31.528,35.426,2.983,0.347,28.852,18.805,17.783,24.971,35.12,35.94
2002-09-14,29.709,35.6212,27.344,18.177,18.269,13.482,6.8128,36.312,10.323,8.209,37.077,2.06,32.36,35.506,2.708,0.353,28.511,18.123,16.032,25.556,35.31,35.92
2002-09-15,29.157,36.57105,27.154,18.325,19.33,11.567,4.5959,35.2,11.482,8.368,36.835,2.791,32.145,35.466,2.386,0.364,28.254,17.528,14.958,25.487,34.91,35.91
2002-09-16,28.821,34.96655,25.955,17.154,20.115,10.063,4.5635,33.861,10.9,7.22,36.724,3.041,31.297,35.321,2.249,0.372,28.123,16.154,16.376,25.473,34.3,35.89
2002-09-17,29.366,34.86125,25.943,19.598,21.301,13.907,6.4868,33.803,10.927,7.413,36.709,3.595,30.876,35.238,2.236,0.385,28.084,15.87,20.577,25.377,34.16,35.87
2002-09-18,30.154,34.74105,25.521,21.051,21.809,16.292,4.9554,34.237,10.982,7.087,36.848,3.728,30.886,35.602,2.249,0.402,28.193,16.141,19.831,25.365,34.39,35.85
2002-09-19,30.573,35.53525,25.34,23.934,21.614,16.788,7.11015,33.928,11.503,6.697,36.885,3.842,30.717,36.028,2.625,0.422,28.205,17.911,19.006,25.266,34.39,35.83
2002-09-20,31.967,34.76495,25.254,23.559,21.704,17.787,5.57885,33.424,11.761,7.33,36.411,4.651,29.736,36.334,4.579,0.433,27.725,18.828,17.583,25.278,33.98,35.81
2002-09-21,33.406,34.7413,26.265,23.27,20.678,19.277,6.9441,32.595,11.618,8.405,36.81,4.882,28.23,36.266,6.976,0.445,28.084,18.878,18.002,25.423,33.48,35.78
2002-09-22,34.128,35.68925,24.914,24.613,20.896,18.697,8.8519,32.838,12.6,9.361,37.282,4.94,26.916,36.29,10.216,0.457,28.514,19.232,18.839,25.521,33.33,35.76
2002-09-23,34.458,33.2655,24.268,24.227,21.339,18.261,7.3302,33.376,14.4,8.561,37.319,5.66,26.115,35.938,14.231,0.459,28.525,19.015,18.102,25.621,33.19,35.74
2002-09-24,33.543,35.07825,25.276,25.278,21.101,17.299,7.4635,34.078,14.041,6.868,36.649,5.549,25.649,35.605,7.89,0.471,27.857,17.623,17.105,25.313,33,35.72
2002-09-25,33.619,35.08115,25.603,23.485,20.808,17.024,5.6516,35.279,13.108,7.142,37.012,4.365,25.891,35.534,4.718,0.475,28.181,17.727,14.887,25.019,33.43,35.69
2002-09-26,33.857,35.21175,26.263,23.96,21.466,17.471,9.9539,36.127,11.858,7.254,37.269,4.647,26.491,35.226,4.104,0.469,28.404,17.501,11.551,24.989,33.78,35.67
2002-09-27,34.391,35.3415,26.852,24.62,22.382,16.767,5.66735,36.371,11.57,8.337,37.391,5.553,27.031,35.195,3.776,0.466,28.496,17.707,13.439,24.815,34,35.64
2002-09-28,32.428,37.43285,25.699,24.924,21.243,16.223,5.70875,36.188,11.816,9.298,37.242,5.001,27.011,35.217,3.014,0.453,28.329,17.969,19.202,25.347,33.91,35.62
2002-09-29,29.715,33.47265,26.537,24.24,22.97,14.206,5.59075,36.003,12.373,8.389,37.487,4.468,26.83,35.349,2.671,0.438,28.54,16.388,20.134,25.43,33.92,35.59
2002-09-30,29.206,33.04455,27.296,22.757,23.146,13.542,9.17255,36.55,11.765,5.304,37.353,3.931,26.379,34.863,2.611,0.442,28.387,17.269,19.64,25.668,33.79,35.56
2002-10-01,31.195,22.94,27.811,25.232,22.909,15.766,6.05445,35.912,11.801,7.534,37.419,3.905,27.139,35.321,2.455,0.454,28.426,16.633,19.612,25.758,33.95,35.54
2002-10-02,32.588,21.891,27.596,25.627,22.787,18.65,7.99675,34.688,12.556,9.678,37.726,4.541,27.85,35.374,2.41,0.459,28.697,17.379,19.861,25.866,33.91,35.51
2002-10-03,33.419,21.798,26.036,24.75,23.916,19.094,2.284,34.792,13.198,10.028,37.807,5.572,27.451,35.445,8.697,0.439,28.75,17.743,20.316,25.982,33.87,35.48
2002-10-04,34.142,22.041,25.379,27.233,24.461,18.658,4.12,35.297,16.033,10.392,37.972,5.619,27.793,35.546,11.715,0.441,28.838,19.02,24.465,26.035,34.15,35.46
2002-10-05,33.684,22.829,25.38,26.351,24.565,18.742,5.648,35.485,19.269,10.512,38.144,6.042,28.782,35.479,15.812,0.472,29.022,18.974,25.629,25.826,34.47,35.43
2002-10-06,31.488,23.436,25.785,24.602,24.621,19.026,4.804,35.633,22.812,8.813,38.166,7.053,29.057,35.445,10.144,0.487,29.435,18.899,25.406,25.997,34.58,35.4
2002-10-07,31.997,24.002,26.88,26.214,24.567,18.862,5.59,35.445,22.295,11.557,38.181,8.629,30.185,35.568,13.375,0.499,29.025,19.272,25.654,26.087,34.84,35.38
2002-10-08,31.775,24.918,27.097,25.681,25.499,19.202,6.318,34.422,22.416,12.691,37.933,9.796,31.664,35.596,18.355,0.517,29.15,19.459,26.093,25.725,34.9,35.35
2002-10-09,31.155,25.685,27.421,26.025,25.618,19.458,6.455,33.953,22.795,14.175,37.584,10.841,32.143,35.738,16.559,0.534,29.267,20.167,26.194,25.467,34.85,35.32
2002-10-10,31.525,26.508,28.642,27.269,25.435,18.544,7.489,33.741,22.13,13.702,36.686,11.916,32.731,35.608,18.946,0.554,29.198,20.889,26.483,25.188,34.69,35.29
2002-10-11,31.298,27.243,28.793,25.843,24.821,17.86,6.907,33.521,22.572,13.794,36.005,11.379,33.036,35.358,19.744,0.573,29.747,21.796,26.105,25.611,34.48,35.27
2002-10-12,30.731,27.629,28.676,27.868,24.577,17.843,6.64,33.329,23.19,13.674,35.794,12.156,33.436,35.744,17.186,0.589,29.774,20.913,25.65,26.104,34.58,35.24
2002-10-13,29.556,26.662,28.621,26.244,24.648,17.411,5.709,33.747,22.581,13.819,35.589,11.956,33.364,35.509,7.044,0.611,29.088,20.493,25.18,26.009,34.55,35.21
2002-10-14,30.389,26.089,28.644,27.32,24.898,16.517,5.849,34.154,22.311,14.263,35.722,12.076,33.144,35.802,10.148,0.617,28.535,20.782,24.258,26.116,34.71,35.19
2002-10-15,32.124,26.967,29.323,25.146,24.663,18.501,8.408,33.836,19.224,14.328,37.338,12.524,33.186,35.319,20.026,0.628,29.231,22.723,23.601,26.207,34.92,35.16
2002-10-16,33.479,28.005,29.653,26.106,24.466,20.015,11.671,34.087,19.638,13.964,38.684,14.959,33.2,34.894,20.426,0.686,30.505,22.037,22.741,26.478,35.22,35.13
2002-10-17,32.927,31.142,29.31,28.554,24.805,18.468,10.606,34.928,19.748,16.696,38.524,18.523,33.937,35.75,13.154,1.156,29.574,21.788,23.077,26.504,35.78,35.11
2002-10-18,30.114,31.641,28.224,27.324,25.152,15.324,8.434,35.189,19.335,17.408,37.826,16.819,33.818,36.256,7.758,1.214,29.244,22.302,23.385,26.576,35.77,35.08
2002-10-19,30.114,30.461,28.371,25.963,24.966,15.881,9.516,35.069,19.071,16.789,37.528,16.082,33.94,36.235,9.073,0.777,28.308,23.136,23.567,27.258,35.69,35.05
2002-10-20,31.076,30.295,27.794,26.509,25.06,18.868,14.331,34.922,20.961,16.985,37.032,15.864,34.476,36.167,14.619,0.75,28.173,22.58,24.002,27.497,35.65,35.03
2002-10-21,30.916,29.076,28.159,27.142,24.766,18.982,15.271,33.494,21.087,16.417,36.933,15.92,33.754,35.984,18.573,0.751,28.466,23.07,24.093,26.857,35.04,35
2002-10-22,30.838,29.808,27.995,27.741,24.926,18.091,11.968,33.616,21.101,17.231,35.769,15.921,34.098,35.593,15.527,0.772,28.358,23.039,23.655,26.516,34.77,34.98
2002-10-23,30.969,30.542,28.363,27.435,24.859,17.495,8.535,34.063,22.39,17.001,34.717,15.803,34.343,34.697,10.018,0.776,28.391,22.261,23.366,26.73,34.45,34.95
2002-10-24,28.942,31.07,28.882,26.154,25.213,15.804,5.501,34.252,22.855,15.509,34.896,15.077,34.14,33.898,9.691,0.763,28.361,22.121,22.149,26.927,34.3,34.93
2002-10-25,29.235,31.729,29.185,27.385,25.168,14.518,5.029,34.335,21.63,14.969,34.306,14.962,34.909,33.515,9.354,0.747,28.343,22.633,21.508,26.968,34.27,34.9
2002-10-26,29.243,31.954,29.321,28.58,25.121,15.127,5.214,34.403,21.549,14.977,33.757,14.972,35.574,33.714,9.263,0.744,28.534,22.522,21.983,27.087,34.36,34.88
2002-10-27,29.157,30.338,29.443,28.176,25.269,16.835,4.97,34.59,22.283,14.894,33.632,14.436,35.728,33.854,8.729,0.748,28.636,22.969,22.003,27.332,34.45,34.86
2002-10-28,29.094,28.611,29.532,27.535,25.046,16.829,6.233,35.06,21.78,15.623,33.374,14.766,35.727,34.167,8.437,0.763,28.457,22.883,22.357,27.545,34.58,34.84
2002-10-29,29.873,27.11,29.341,29.197,24.874,17.117,7.186,35.306,20.666,15.136,33.665,15.789,35.744,34.777,12.653,0.774,27.941,23.123,22.34,27.683,34.87,34.81
2002-10-30,30.644,26.68,29.764,28.249,24.574,18.954,10.017,35.14,19.13,14.51,34.363,15.794,35.733,35.001,17.325,0.801,27.768,23.538,22.448,27.73,35.06,34.79
2002-10-31,31.755,29.016,29.165,28.961,24.673,20.385,11.976,35.291,19.34,17.473,35.075,17.719,36.088,34.894,19.391,0.819,26.914,23.459,25.469,27.738,35.34,34.77
2002-11-01,32.403,31.846,28.566,29.447,25.351,21.438,12.161,35.685,20.458,17.724,35.575,18.583,36.197,34.467,19.112,0.838,27.029,23.561,26.439,27.985,35.48,34.75
2002-11-02,30.71,33.692,26.863,30.343,26.95,18.652,9.299,36.04,20.382,16.927,35.979,20.876,36.044,34.682,11.326,0.856,27.694,23.791,25.266,27.945,35.69,34.73
2002-11-03,30.476,33.529,28.7,28.075,26.959,19.621,9.191,36.306,20.765,17.609,36.026,18.432,35.763,35.051,13.687,0.874,27.632,24.088,25.034,28.321,35.79,34.72
2002-11-04,30.886,34.188,29.2,29.919,26.946,23.078,9.923,36.631,21.002,17.839,36.242,17.431,35.668,35.189,16.419,0.893,27.742,24.329,24.957,28.537,35.93,34.7
2002-11-05,31.812,33.965,29.925,29.581,27.054,24.1,11.299,37.087,21.711,17.832,36.861,17.298,35.724,35.731,19.32,0.896,27.626,24.429,25.431,28.683,36.35,34.68
2002-11-06,32.854,33.622,30.21,31.047,26.902,24.821,13.482,37.777,22.717,17.844,37.133,17.879,36.183,35.392,21.543,0.993,28.344,24.259,25.607,28.744,36.62,34.67
2002-11-07,33.181,35.168,29.426,30.109,27.121,20.383,12.28,38.853,22.805,16.374,37.018,18.981,36.161,34.913,15.794,2.058,28.998,23.013,24.502,29.132,36.74,34.65
2002-11-08,31.848,35.568,28.857,27.246,27.227,18.635,10.823,39.332,22.931,16.833,35.796,18.22,35.79,34.492,12.771,1.466,29.378,24.126,24.109,29.503,36.35,34.64
2002-11-09,31.242,34.748,27.072,27.244,27.421,21.204,11.041,39.366,23.601,18.105,35.605,18.168,36.291,34.498,13.32335,1.009,28.472,24.138,24.29,29.528,36.44,34.62
2002-11-10,31.109,33.604,29.043,28.601,27.455,23.985,10.132,39.278,23.573,18.911,35.528,17.852,36.496,34.823,14.6913,1.016,28.454,24.342,24.346,29.59,36.53,34.61
2002-11-11,31.184,33.445,29.68,29.374,27.421,24.995,10.795,39.228,23.275,18.823,35.229,17.957,36.905,34.722,16.68105,1.026,28.699,24.749,24.489,29.417,36.52,34.6
2002-11-12,31.085,33.928,29.738,27.467,26.702,23.592,11.044,39.062,22.836,17.721,35.337,17.88,37.169,34.538,19.615,1.018,28.911,24.445,18.786,29.353,36.53,34.59
2002-11-13,31.487,35.316,29.546,29.147,26.873,19.868,11.466,39.419,22.145,16.857,36.467,18.208,36.518,34.553,16.201,0.988,29.174,24.379,11.624,29.608,36.74,34.58
2002-11-14,31.163,36.093,29.241,27.591,27.351,12.852,10.778,40.622,22.501,16.86,36.087,18.107,35.873,34.489,11.183,0.959,29.657,25.619,10.855,30.148,36.77,34.57
2002-11-15,31.221,35.707,28.76,26.903,27.47,18.506,11.618,40.396,22.981,18.34,35.848,17.674,35.942,34.857,17.467,0.967,28.588,25.767,10.616,30.134,36.76,34.56
2002-11-16,31.978,35.166,30.093,27.797,27.513,26.392,12.493,39.94,23.37,18.787,36.783,17.735,35.667,35.155,21.181,0.967,28.917,25.466,10.586,30.15,36.89,34.56
2002-11-17,33.188,34.642,30.398,27.044,27.249,25.327,15.03,39.034,23.805,17.693,38.229,17.574,34.253,33.775,22.329,0.861,29.612,24.249,19.368,29.697,36.32,34.55
2002-11-18,32.302,35.651,29.046,28.5,27.04,18.115,14.278,39.89,24.329,16.209,39.491,18.463,33.508,33.32,15.833,0.923,30.002,23.663,21.467,30.576,36.55,34.55
2002-11-19,32.179,35.332,28.205,27.928,27.542,12.81,12.3,39.902,25.039,16.911,39.532,18.172,33.599,32.935,12.105,0.915,29.768,24.105,21.175,30.744,36.49,34.54
2002-11-20,31.515,34.774,27.078,27.452,28.044,12.758,11.999,39.203,24.841,18.59,39.234,18.06,34.203,32.698,11.88,0.874,29.304,24.779,16.116,30.582,36.33,34.54
2002-11-21,31.107,34.857,27.196,27.588,27.934,19.096,13.008,39.131,24.691,19.347,37.868,18.014,34.261,32.975,23.377,0.877,28.558,24.464,9.218,27.318,36.06,34.54
2002-11-22,30.969,35.479,27.003,28.633,27.743,16.954,13.851,38.081,23.85,19.63,38.981,19.798,33.704,32.738,23.403,0.868,28.52,24.952,8.914,26.239,35.88,34.53
2002-11-23,31.817,35.62,28.064,28.501,27.636,12.105,12.839,39.664,23.147,20.861,39.554,20.089,33.427,32.5,14.38,0.856,29.456,24.893,7.965,26.991,36.29,34.53
2002-11-24,31.985,35.356,27.649,28.603,26.833,10.756,12.029,40.156,23.142,22.178,39.949,19.268,32.771,32.488,10.661,0.854,29.72,25.255,7.06,27.497,36.34,34.53
2002-11-25,31.686,35.401,26.519,27.768,26.841,12.166,11.744,39.958,22.717,20.624,39.899,18.376,32.844,33.17,18.011,0.854,29.522,25.217,7,28.524,36.47,34.53
2002-11-26,31.242,35.328,26.584,28.082,26.006,17.907,12.065,39.544,21.324,21.031,39.638,18.607,32.751,33.387,20.741,0.842,29.18,25.022,7.129,28.646,36.33,34.54
2002-11-27,31.392,35.272,27.435,28.208,26.978,10.687,12.459,39.563,21.658,19.98,39.786,19.576,32.634,33.329,14.256,0.826,29.426,24.885,7.075,28.626,36.33,34.54
2002-11-28,31.466,35.362,27.339,28.155,27.713,9.54,12.949,39.965,21.877,19.208,40.053,18.759,32.323,33.277,16.273,0.827,29.597,25.065,6.925,28.71,36.4,34.54
2002-11-29,31.379,36.009,27.211,28.103,27.977,9.28,14.353,40.493,21.959,19.44,40.392,18.902,32.048,33.5,12.255,0.817,29.609,25.3,6.6,29.366,36.61,34.54
2002-11-30,31.175,36.006,26.921,28.09,28.194,9.487,16.209,40.292,21.678,20.122,40.736,19.267,31.547,33.692,21.319,0.818,29.504,25.892,6.377,29.433,36.57,34.55
2002-12-01,31.136,35.395,27.16,28.217,27.005,14.671,16.372,38.44,21.985,20.838,40.226,20.213,31.45,33.668,26.784,0.824,29.564,25.955,6.442,29.235,35.95,34.55
2002-12-02,30.92,34.145,27.544,28.801,26.624,20.907,15.546,37.686,22.528,20.94,39.918,20.844,31.469,33.671,23.401,0.832,29.447,25.385,6.888,29.052,35.69,34.56
2002-12-03,31.081,34.133,27.579,28.919,26.619,20.367,15.883,37.118,23.612,21.35,39.673,21.208,31.422,33.616,23.495,0.838,29.705,25.02,7.199,29.059,35.46,34.56
2002-12-04,31.248,33.668,27.797,28.56,26.741,23.77,15.986,36.841,24.537,21.139,39.657,20.26,31.101,33.28,25.578,0.852,29.969,25.155,14.335,29.275,35.22,34.57
2002-12-05,32.001,33.427,28.518,29.037,26.633,27.122,16.315,36.671,21.611,21.482,39.341,19.792,31.032,33.356,26.238,0.849,30.816,25.104,23.181,29.083,35.1,34.57
2002-12-06,32.281,32.84,27.443,29.678,26.616,25.516,17.302,35.701,24.999,20.766,38.912,19.944,32.969,34.109,24.653,0.844,31.193,24.777,23.97,28.927,35.42,34.58
2002-12-07,32.805,32.116,27.843,29.779,26.843,19.931,16.097,36.188,25.397,20.435,39.366,19.961,35.712,35.214,14.536,0.844,31.814,24.518,25.608,29.012,36.62,34.59
2002-12-08,32.348,32.226,28.156,28.688,26.805,19.984,16.525,36.699,25.541,19.387,39.237,19.615,36.221,35.103,14.609,0.879,31.457,24.978,24.832,29.19,36.81,34.6
2002-12-09,30.689,32.11,27.807,28.825,26.456,24.237,17.151,36.124,24.375,19.236,39.115,19.102,35.648,34.517,20.755,0.878,29.903,25.089,16.412,29.375,36.35,34.6
2002-12-10,30.591,30.951,27.739,28.195,25.99,26.485,17.397,35.072,23.664,15.733,38.496,18.555,34.598,33.002,24.65,0.722,29.903,24.852,25.5523,28.997,35.29,34.61
2002-12-11,31.308,29.848,27.379,28.656,25.911,23.401,18.693,34.949,24.633,15.507,38.698,20.063,34.475,33.764,22.14,0.652,30.716,25.234,25.86105,28.732,35.47,34.62
2002-12-12,31.394,30.276,27.024,28.497,26.401,21.032,12.047,35.081,24.582,15.719,40.04,18.746,34.607,34.544,12.962,0.671,30.9,24.302,26.3929,28.908,36.07,34.63
2002-12-13,30.945,31.507,27.981,27.832,26.419,20.685,7.802,35.282,24.241,14.436,39.48,18.664,34.807,34.538,15.52,0.682,30.551,24.168,25.65795,29.003,36.03,34.64
2002-12-14,31.606,30.643,28.003,28.262,26.39,16.035,9.596,34.599,24.583,15.673,39.236,19.487,34.126,34.873,12.265,0.694,31.309,23.397,25.3373,29.293,35.71,34.65
2002-12-15,32.297,30.392,27.255,28.259,26.438,9.947,4.781,34.676,25.167,16.445,39.782,19.394,34.203,35.938,10.142,0.69,32.099,23.196,24.2469,29.651,36.15,34.66
